Date,Venue,Festival,City_Country,Lat,Long,Tour,Set,Last_track_Set,Encores,Last_track_Encore,Encores_Count,Set_Length,Other_Acts,Has_Guitar_Solo,Has_Bass_Solo,Has_Drum_Solo,Has_Doodle,Has_Medley,Kill_'Em_All_Count,Ride_The_Lightning_Count,Master_Of_Puppets_Count,And_Justice_For_All_Count,Metallica_Count,Load_Count,Re_Load_Count,Garage_Inc_Count,St_Anger_Count,Death_Magnetic_Count,Hardwired_To_Self_Destruct_Count,hit the lights,the four horsemen,motorbreath,jump in the fire,(anesthesia) - pulling teeth,whiplash,phantom lord,no remorse,seek and destroy,metal militia,fight fire with fire,ride the lightning,for whom the bell tolls,fade to black,trapped under ice,escape,creeping death,the call of ktulu,battery,master of puppets,the thing that should not be,welcome home (sanitarium),disposable heroes,leper messiah,orion,"damage, inc.",blackened,...and justice for all,eye of the beholder,one,the shortest straw,harvester of sorrow,the frayed ends of sanity,to live is to die,dyers eve,enter sandman,sad but true,holier than thou,the unforgiven,wherever i may roam,don't tread on me,through the never,nothing else matters,of wolf and man,the god that failed,my friend of misery,the struggle within,ain't my bitch,2x4,the house jack built,until it sleeps,king nothing,hero of the day,bleeding me,cure,poor twisted me,wasting my hate,mama said,thorn within,ronnie,the outlaw torn,fuel,the memory remains,devil's dance,the unforgiven ii,better than you,slither,carpe diem baby,bad seed,where the wild things are,prince charming,low man's lyric,attitude,fixxxer,free speech for the dumb,it's electric,sabbra cadabra,turn the page,"die, die my darling",loverman,mercyful fate medley,astronomy,whiskey in the jar,tuesday's gone,the more i see,helpless,the small hours,the wait,crash course in brain surgery,last caress / green hell,am i evil?,blitzkrieg,breadfan,the prince,stone cold crazy,so what,killing time,overkill,damage case,stone dead forever,too late too late,frantic,st.anger,some kind of monster,dirty window,invisible kid,my world,shoot me again,sweet amber,the unnamed feeling,purify,all within my hands,that was just your life,the end of the line,"broken, beat & scarred",the day that never comes,all nightmare long,cyanide,the unforgiven iii,the judas kiss,suicide & redemption,my apocalypse,hardwired,"atlas, rise!",now that we're dead,moth into flame,dream no more,halo on fire,confusion,manunkind,here comes revenge,am i savage?,murder one,spit out the bone,URL
"October 25, 2004",Fleet Center,,"Boston, Massachusetts, United States",42.3600825,-71.0588801,Madly In Anger With The World,"['battery', 'fuel', 'for whom the bell tolls', 'the thing that should not be', 'frantic', 'turn the page', 'holier than thou', 'i disappear', 'bass solo', 'welcome home (sanitarium)', 'creeping death', 'damage, inc.']","damage, inc.","['sad but true', 'guitar solo', 'nothing else matters', 'master of puppets', 'one', 'enter sandman', 'so what', 'seek and destroy']",seek and destroy,2.0,20.0,['Godsmack'],False,True,False,False,False,0,2,4,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-10562.html
"October 24, 2004",Fleet Center,,"Boston, Massachusetts, United States",42.3600825,-71.0588801,Madly In Anger With The World,"['blackened', 'fuel', 'the memory remains', 'wherever i may roam', 'leper messiah', 'the unforgiven', 'the god that failed', 'st. anger', 'bass solo', 'fade to black', 'master of puppets', 'fight fire with fire']",fight fire with fire,"['no leaf clover', 'guitar solo', 'nothing else matters', 'sad but true', 'one', 'enter sandman', 'jump in the fire', 'seek and destroy']",seek and destroy,2.0,20.0,['Godsmack'],False,True,False,False,False,0,2,2,1,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-10561.html
"October 22, 2004",Continental Airlines Arena,,"East Rutherford, New Jersey, United States",40.833989,-74.0970865,Madly In Anger With The World,"['blackened', 'fuel', 'the memory remains', 'wherever i may roam', 'king nothing', 'the unforgiven', 'the god that failed', 'st. anger', 'bass solo', 'fade to black', 'master of puppets', 'fight fire with fire']",fight fire with fire,"['disposable heroes', 'guitar solo', 'nothing else matters', 'sad but true', 'one', 'enter sandman', 'last caress', 'green hell', 'seek and destroy']",seek and destroy,2.0,21.0,['Godsmack'],False,True,False,False,False,0,2,1,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-10560.html
"October 20, 2004",Wachovia Center,,"Philadelphia, Pennsylvania, United States",39.9525839,-75.1652215,Madly In Anger With The World,"['battery', 'fuel', 'the memory remains', 'the thing that should not be', 'frantic', 'bleeding me', 'sad but true', 'holier than thou', 'bass solo', 'welcome home (sanitarium)', 'creeping death', 'damage, inc.']","damage, inc.","['i disappear', 'guitar solo', 'nothing else matters', 'master of puppets', 'one', 'enter sandman', 'dyers eve', 'seek and destroy']",seek and destroy,2.0,20.0,['Godsmack'],False,True,False,False,False,0,1,4,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-10559.html
"October 19, 2004",Wachovia Center,,"Philadelphia, Pennsylvania, United States",39.9525839,-75.1652215,Madly In Anger With The World,"['blackened', 'fuel', 'leper messiah', 'wherever i may roam', 'king nothing', 'the unforgiven', 'the god that failed', 'st. anger', 'bass solo', 'fade to black', 'master of puppets', 'fight fire with fire']",fight fire with fire,"['no leaf clover', 'guitar solo', 'nothing else matters', 'sad but true', 'one', 'enter sandman', 'disposable heroes', 'seek and destroy']",seek and destroy,2.0,20.0,['Godsmack'],False,True,False,False,False,0,2,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-10558.html
"October 17, 2004",Mci Center,,"Washington, D.C., United States",38.9071923,-77.0368707,Madly In Anger With The World,"['blackened', 'fuel', 'sad but true', 'no leaf clover', 'ride the lightning', 'the unforgiven', 'the god that failed', 'st. anger', 'bass solo', 'i disappear', 'creeping death', 'fight fire with fire']",fight fire with fire,"['fade to black', 'guitar solo', 'nothing else matters', 'master of puppets', 'one', 'enter sandman', 'disposable heroes', 'seek and destroy']",seek and destroy,2.0,20.0,['Godsmack'],False,True,False,False,False,0,3,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-12496.html
"October 15, 2004",Colisee Pepsi,,"Quebec City, Quebec, Canada",46.8138783,-71.2079809,Madly In Anger With The World,"['blackened', 'fuel', 'no leaf clover', 'the four horsemen', 'sad but true', 'welcome home (sanitarium)', 'ride the lightning', 'st. anger', 'bass solo', 'i disappear', 'creeping death', 'fight fire with fire']",fight fire with fire,"['disposable heroes', 'guitar solo', 'nothing else matters', 'master of puppets', 'one', 'enter sandman', 'wasting my hate', 'seek and destroy']",seek and destroy,2.0,20.0,['Godsmack'],False,True,False,False,False,1,3,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-10557.html
"October 14, 2004",Colisee Pepsi,,"Quebec City, Quebec, Canada",46.8138783,-71.2079809,Madly In Anger With The World,"['blackened', 'fuel', 'harvester of sorrow', 'the unforgiven', 'frantic', 'king nothing', 'holier than thou', 'st. anger', 'bass solo', 'fade to black', 'master of puppets', 'battery']",battery,"['wherever i may roam', 'guitar solo', 'nothing else matters', 'sad but true', 'one', 'enter sandman', 'no remorse', 'seek and destroy']",seek and destroy,2.0,20.0,['Godsmack'],False,True,False,False,False,0,1,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-10556.html
"October 10, 2004",Hsbc Arena,,"Buffalo, New York, United States",42.88644679999999,-78.8783689,Madly In Anger With The World,"['blackened', 'fuel', 'the four horsemen', 'the unforgiven', 'frantic', 'the thing that should not be', 'whiskey in the jar', 'st. anger', 'bass solo', 'fade to black', 'master of puppets', 'fight fire with fire']",fight fire with fire,"['no leaf clover', 'guitar solo', 'nothing else matters', 'sad but true', 'one', 'enter sandman', 'disposable heroes', 'seek and destroy']",seek and destroy,2.0,20.0,['Godsmack'],False,True,False,False,False,1,2,2,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-10555.html
"October 9, 2004",Pepsi Arena,,"Albany, New York, United States",42.6525793,-73.7562317,Madly In Anger With The World,"['blackened', 'fuel', 'wherever i may roam', 'i disappear', 'frantic', 'the outlaw torn', 'sad but true', 'st. anger', 'the unforgiven', 'master of puppets', 'battery']",battery,"['fade to black', 'guitar solo', 'nothing else matters', 'creeping death', 'one', 'enter sandman', 'jump in the fire', 'seek and destroy']",seek and destroy,2.0,19.0,['Godsmack'],False,False,False,False,False,0,0,2,1,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-10554.html
"October 7, 2004",Corel Centre,,"Ottawa, Ontario, Canada",45.4215296,-75.69719309999999,Madly In Anger With The World,"['blackened', 'fuel', 'harvester of sorrow', 'the unforgiven', 'frantic', 'the memory remains', 'wherever i may roam', 'st. anger', 'bass solo', 'welcome home (sanitarium)', 'creeping death', 'fight fire with fire']",fight fire with fire,"['sad but true', 'guitar solo', 'nothing else matters', 'master of puppets', 'one', 'enter sandman', 'the prince', 'seek and destroy']",seek and destroy,2.0,20.0,['Godsmack'],False,True,False,False,False,0,2,1,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-10553.html
"October 6, 2004",Air Canada Centre,,"Toronto, Ontario, Canada",43.653226,-79.3831843,Madly In Anger With The World,"['blackened', 'fuel', 'wherever i may roam', 'the unforgiven', 'frantic', 'sad but true', 'no leaf clover', 'st. anger', 'bass solo', 'fade to black', 'master of puppets', 'battery']",battery,"['i disappear', 'guitar solo', 'nothing else matters', 'creeping death', 'one', 'enter sandman', 'disposable heroes', 'seek and destroy']",seek and destroy,2.0,20.0,['Godsmack'],False,True,False,False,False,0,1,2,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-10552.html
"October 4, 2004",Bell Centre,,"Montreal, Quebec, Canada",45.5016889,-73.567256,Madly In Anger With The World,"['battery', 'fuel', 'leper messiah', 'the unforgiven', 'frantic', 'sad but true', 'holier than thou', 'st. anger', 'bass solo', 'welcome home (sanitarium)', 'creeping death', 'damage, inc.']","damage, inc.","['i disappear', 'guitar solo', 'nothing else matters', 'master of puppets', 'one', 'enter sandman', 'metal militia', 'seek and destroy']",seek and destroy,2.0,20.0,['Godsmack'],False,True,False,False,False,0,1,4,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-10551.html
"October 3, 2004",Bell Centre,,"Montreal, Quebec, Canada",45.5016889,-73.567256,Madly In Anger With The World,"['blackened', 'fuel', 'wherever i may roam', 'bleeding me', 'frantic', 'king nothing', 'disposable heroes', 'no leaf clover', 'fade to black', 'master of puppets', 'fight fire with fire']",fight fire with fire,"['st. anger', 'guitar solo', 'nothing else matters', 'sad but true', 'one', 'enter sandman', 'dyers eve', 'seek and destroy']",seek and destroy,2.0,19.0,['Godsmack'],False,False,False,False,False,0,2,2,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-10550.html
"October 1, 2004",Palace Of Auburn Hills,,"Detroit, Michigan, United States",42.331427,-83.0457538,Madly In Anger With The World,"['blackened', 'fuel', 'wherever i may roam', 'disposable heroes', 'frantic', 'fade to black', 'i disappear', 'st. anger', 'bleeding me', 'master of puppets', 'fight fire with fire']",fight fire with fire,"['no leaf clover', 'guitar solo', 'nothing else matters', 'sad but true', 'one', 'enter sandman', 'turn the page', 'seek and destroy']",seek and destroy,2.0,19.0,['Godsmack'],False,False,False,False,False,0,2,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-10549.html
"September 27, 2004",Resch Center,,"Green Bay, Wisconsin, United States",44.5133188,-88.0132958,Madly In Anger With The World,"['blackened', 'fuel', 'wherever i may roam', 'the four horsemen', 'frantic', 'for whom the bell tolls', 'creeping death', 'st. anger', 'fade to black', 'master of puppets', 'fight fire with fire', 'disposable heroes']",disposable heroes,"['guitar solo', 'nothing else matters', 'sad but true', 'one', 'enter sandman', 'last caress', 'green hell', 'seek and destroy']",seek and destroy,2.0,20.0,['Godsmack'],False,False,False,False,False,1,4,2,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-10548.html
"September 25, 2004",Savvis Center,,"St. Louis, Missouri, United States",38.6270025,-90.19940419999999,Madly In Anger With The World,"['blackened', 'fuel', 'wherever i may roam', 'leper messiah', 'frantic', 'i disappear', 'disposable heroes', 'st. anger', 'fade to black', 'master of puppets', 'damage, inc.']","damage, inc.","['no leaf clover', 'guitar solo', 'nothing else matters', 'sad but true', 'one', 'enter sandman', 'blitzkrieg', 'seek and destroy']",seek and destroy,2.0,19.0,['Godsmack'],False,False,False,False,False,0,1,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-10547.html
"September 24, 2004",Value City Arena,,"Columbus, Ohio, United States",39.9611755,-82.99879419999999,Madly In Anger With The World,"['blackened', 'fuel', 'no leaf clover', 'creeping death', 'frantic', 'wherever i may roam', 'turn the page', 'st. anger', 'fade to black', 'master of puppets', 'fight fire with fire']",fight fire with fire,"['i disappear', 'guitar solo', 'nothing else matters', 'sad but true', 'one', 'enter sandman', 'hit the lights', 'seek and destroy']",seek and destroy,2.0,19.0,['Godsmack'],False,False,False,False,False,0,3,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-10546.html
"September 22, 2004",Mellon Arena,,"Pittsburgh, Pennsylvania, United States",40.44062479999999,-79.9958864,Madly In Anger With The World,"['blackened', 'fuel', 'wherever i may roam', 'for whom the bell tolls', 'frantic', 'i disappear', 'disposable heroes', 'st. anger', 'fade to black', 'master of puppets', 'battery']",battery,"['creeping death', 'guitar solo', 'nothing else matters', 'sad but true', 'one', 'enter sandman', 'the wait', 'seek and destroy']",seek and destroy,2.0,19.0,['Godsmack'],False,False,False,False,False,0,2,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-10545.html
"September 21, 2004",Gund Arena,,"Cleveland, Ohio, United States",41.49932,-81.6943605,Madly In Anger With The World,"['blackened', 'fuel', 'the memory remains', 'welcome home (sanitarium)', 'frantic', 'holier than thou', 'no leaf clover', 'st. anger', 'bass solo', 'sad but true', 'creeping death', 'battery']",battery,"['i disappear', 'guitar solo', 'nothing else matters', 'master of puppets', 'one', 'enter sandman', 'jump in the fire', 'seek and destroy']",seek and destroy,2.0,20.0,['Godsmack'],False,True,False,False,False,0,1,2,1,2,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-10544.html
"September 7, 2004",Gaylord Entertainment Center,Cmt Outlaws,"Nashville, Tennessee, United States",36.1626638,-86.7816016,,[],,[],,,,,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-10543.html
"September 4, 2004",United Spirit Center,,"Lubbock, Texas, United States",33.5778631,-101.8551665,Madly In Anger With The World,"['battery', 'fuel', 'the memory remains', 'welcome home (sanitarium)', 'frantic', 'sweet amber', 'no leaf clover', 'st. anger', 'bass solo', 'sad but true', 'creeping death', 'fight fire with fire']",fight fire with fire,"['i disappear', 'guitar solo', 'nothing else matters', 'master of puppets', 'one', 'enter sandman', 'of wolf and man', 'seek and destroy']",seek and destroy,2.0,20.0,['Godsmack'],False,True,False,False,False,0,2,2,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-10542.html
"September 3, 2004",Frank Erwin Center,,"Austin, Texas, United States",30.267153,-97.7430608,Madly In Anger With The World,"['blackened', 'fuel', 'no leaf clover', 'creeping death', 'frantic', 'king nothing', 'turn the page', 'st. anger', 'fade to black', 'master of puppets', 'battery']",battery,"['i disappear', 'guitar solo', 'nothing else matters', 'sad but true', 'one', 'enter sandman', 'the four horsemen', 'seek and destroy']",seek and destroy,2.0,19.0,['Godsmack'],False,False,False,False,False,0,2,2,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-10541.html
